ID,MRFSS_ESTIMATES_ID,SCI_NAME,YEAR_,WAVE,COMMON,SOURCE_SP_GROUP_NAME,SOURCE_SP_GROUP_CODE,SOURCE_SP_SUPER_GROUP_NAME,SOURCE_SP_SUPER_GROUP_CODE,SOURCE_SPECIES_CODE,RECFIN_SPECIES_CODE,COMMON2,DATE1,AGENCY_CODE,SOURCE_MODE_NAME,SOURCE_MODE_CODE,RECFIN_MODE_NAME,RECFIN_MODE_CODE,SOURCE_AREA_NAME,SOURCE_AREA_CODE,RECFIN_WATER_AREA_CODE,RECFIN_WATER_AREA_NAME,SOURCE_SUB_REGION,RECFIN_SUB_REGION_CODE,RECFIN_SUB_REGION_NAME,TSP_WGT,TSP_EXAM,TSP_REL,TSP_HARV,TSPCLAIM,TSPAVEW,SMP_TRIP,NUMVAR,PERCENT_,ESTRIPS,ESTCLAIM,ESTREL,ESTHARV,ESTWGT,F_PER_T,VARCLAIM,VARREL,VARHARV,UNARPTRP,UNAHPTRP,ESTCLVAR,ESTRLVAR,ESTHVAR,WGT_AB1,LBS_AB1,TOT_CAT,TOT_VAR,LANDING,LAND_VAR,ESTWTVAR,VARWGT,VAR_WAB1,VAR_LBS,TYPE_,TSPAVEL,TSP_LEX,TSP_LEN,LNGSSQ,WGTSSQ,VARLNGTH,SURVEY,OUTFLG,POOL_FLG,EX_FLG,INT_TRIP,TTRIP,NUMRTRIP,VAREL,SUB_WGT,SUB_EXAM,SUB_SSQ,SUB_AVE,SUBVAR,ST_WGT,ST_EXAM,ST_SSQ,ST_AVE,STVAR,FLAG_WGT,RECALC,B1_PER_A,B2_PER_A,ESTRIPS0,NUMVAR0,B2LM,B2LV,B2LN,B2KM,B2KV,B2KN,B2WK,B2WKV,B2WKF,TYPE__,FREQ_,B,LENB1N,LENB1M,LENB1SSQ,LENB1SUM,WGTB1N,WGTB1M,WGTB1SSQ,WGTB1SUM,LENB1V,WGTB1V,LENB2N,LENB2M,LENB2SSQ,LENB2SUM,WGTB2N,WGTB2M,WGTB2SSQ,WGTB2SUM,LENB2V,WGTB2V,WGT_B1,WGT_B1V,PCTB1,RECFINSP,B1WE,B1WEV,B2WE,B2WEV,LENB1S,WGTB1S,LENB2S,WGTB2S,B1MEV,B2MEV,AWEM,AWEMV,B1WEM,B1WEMV,B2WEM,B2WEMV,SPECIES_NAME,SUPER_NAME,GROUP_NAME,RECFIN_LOG_ID,RECFIN_LOAD_DATE,TOTAL_ROWS
46695,67201,SEBASTES RUBERRIMUS,1997,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,10MAR98:11:35,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,,,,,2,2,Northern California,35.285129162,19,0,0,0,1.8571120612,232,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,0.0752767367,,,62,429.03536346,19,8151.6719057,3748471.9651,91.273082888,734.25861464,MRFSS,1,1,1,313,1040,39249.06149,0,56.097355018,30,152.1256623,1.8699118339,1.628570838,56.097355018,30,152.1256623,1.8699118339,1.628570838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
47075,67820,SEBASTES RUBERRIMUS,1998,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,01JUN99:08:38,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,1.2999320477,2,0,0,2,0.6499660238,29,18195352.874,27.419354839,12315,849,0,0,552.01084086,0.0689655172,0.0008153559,,0,0,0,195356.67515,0,0,552.01084086,1216.9755752,849.29184083,195356.67515,849.29184083,195356.67515,321.12020608,0.0004451981,82763.714211,402261.51222,63,324.41846758,2,648.83693517,210518.32547,0.8458020604,11.820627526,MRFSS,1,1,1,17,62,44912.550877,0,1.2999320477,2,0.8458020604,0.6499660238,0.0008903961,1.2999320477,2,0.8458020604,0.6499660238,0.0008903961,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
47323,68127,SEBASTES RUBERRIMUS,1997,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,10MAR98:11:36,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,25.110960875,14,0,0,8,1.7936400625,309,9752425.9661,69.18429003,6895,179,0,0,320.20054366,0.0258899676,0.0000162901,,0,0,0,7152.6116685,0,0,320.20054366,705.92135508,178.51995523,7152.6116685,178.51995523,7152.6116685,2496.3118447,0.0783294884,24947.037914,121251.60515,63,431.91215268,14,6046.7701375,2740076.3312,59.295992323,705.51002406,MRFSS,1,1,1,458,692,9966.6170857,0,34.955120169,18,89.672693013,1.9419511205,1.2818563667,34.955120169,18,89.672693013,1.9419511205,1.2818563667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
47354,68159,SEBASTES RUBERRIMUS,1997,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,10MAR98:11:36,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,28.841772236,16,0,0,0,1.8026107647,123,1822686.9605,29.909365559,2981,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,0.1055929204,,,62,428.85842338,16,6861.7347741,3120043.8326,77.332789993,738.87948243,MRFSS,1,1,1,198,692,9966.6170857,0,34.955120169,18,89.672693013,1.9419511205,1.2818563667,34.955120169,18,89.672693013,1.9419511205,1.2818563667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
47760,68732,SEBASTES RUBERRIMUS,1998,2,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,26APR99:15:59,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,17.110542036,8,0,0,6,2.1388177544,172,8093200.6658,63.880597015,13668,477,0,0,1019.7917968,0.0348837209,0.0002627133,,0,0,0,56803.045349,0,0,1019.7917968,2248.2560426,476.80163245,56803.045349,476.80163245,56803.045349,101776.3913,0.4476840029,336194.45733,1634026.3616,63,444.13850688,8,3553.108055,1703061.8537,61.666635258,2231.9597753,MRFSS,1,1,1,214,350,21396.658926,0,17.110542036,8,61.666635258,2.1388177544,3.5814720234,17.110542036,8,61.666635258,2.1388177544,3.5814720234,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
48402,69763,SEBASTES RUBERRIMUS,1998,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,26APR99:16:00,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,INLAND,5,5,Inland,2,2,Northern California,0.91,1,0,0,1,0.91,218,103971982.58,24.537037037,53621,246,0,0,223.82965343,0.004587156,0.0000208776,,0,0,0,60043.87492,0,0,223.82965343,493.4599125,245.96665212,60043.87492,245.96665212,60043.87492,,,,,63,389,1,389,151321,0.8281,,MRFSS,1,1,1,212,864,218529.76821,0,0.91,1,0.8281,0.91,,0.91,1,0.8281,0.91,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
48689,70187,SEBASTES RUBERRIMUS,1998,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,26APR99:16:00,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,9.1196903108,5,0,0,1,1.8239380622,211,1990426.5576,40.19047619,8674,41,0,0,74.976390984,0.0047393365,0.0000224613,,0,0,0,1689.7750395,0,0,74.976390984,165.29464603,41.106873386,1689.7750395,41.106873386,1689.7750395,435.77646873,0.2578901863,5621.459205,27322.319959,63,437.2129666,5,2186.064833,999149.28939,21.791554,2168.6699286,MRFSS,1,1,1,211,723,21581.108527,0,8.73,11,8.4713,0.7936363636,0.1542854545,8.73,11,8.4713,0.7936363636,0.1542854545,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
48889,70500,SEBASTES RUBERRIMUS,1998,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,26APR99:16:00,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,INLAND,5,5,Inland,2,2,Northern California,0.26,1,0,0,3,0.26,437,149282878.82,29.822161423,68671,471,0,0,122.57154324,0.0068649886,0.0000261668,,0,0,0,126525.98371,0,0,122.57154324,270.22399433,471.42901244,126525.98371,471.42901244,126525.98371,,,,,63,287.33333333,3,862,248150,0.0676,78.111111111,MRFSS,1,1,1,436,1462,230270.00572,0,8.73,11,8.4713,0.7936363636,0.1542854545,8.73,11,8.4713,0.7936363636,0.1542854545,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
48997,70656,SEBASTES RUBERRIMUS,1998,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,26APR99:16:00,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,1.44,2,0,0,2,0.72,394,122820435.89,26.949384405,62056,315,0,0,226.80493039,0.0050761421,0.000012776,,0,0,0,50795.848867,0,0,226.80493039,500.01927533,315.00684776,50795.848867,315.00684776,50795.848867,12860.119117,0.1296,32609.545152,158494.15496,63,308,2,616,190978,1.296,625,MRFSS,1,1,1,394,1462,230270.00572,0,8.73,11,8.4713,0.7936363636,0.1542854545,8.73,11,8.4713,0.7936363636,0.1542854545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
49113,70879,SEBASTES RUBERRIMUS,1998,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,26APR99:16:00,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,6.63,7,0,0,8,0.9471428571,638,306832793.85,43.228454172,99542,1248,0,0,1182.2025018,0.012539185,0.0000287056,,0,0,0,323869.07894,0,0,1182.2025018,2606.3103532,1248.1776037,323869.07894,1248.1776037,323869.07894,24784.080515,0.0159081633,310168.25945,1507529.6496,63,354.125,8,2833,1018347,6.9477,269.83705357,MRFSS,1,1,1,632,1462,230270.00572,0,8.73,11,8.4713,0.7936363636,0.1542854545,8.73,11,8.4713,0.7936363636,0.1542854545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
49329,71234,SEBASTES RUBERRIMUS,1998,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,26APR99:16:00,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,25.879593976,14,0,0,3,1.8485424269,187,4595150.8317,41.280353201,12164,195,0,0,360.73085185,0.0160427807,0.0000849717,,0,0,0,13364.73647,0,0,360.73085185,795.2753885,195.14339871,13364.73647,195.14339871,13364.73647,3475.5081122,0.0912663205,47924.520171,232930.4592,63,443.4257648,14,6207.9607073,2837757.6835,64.449997794,466.96680772,MRFSS,1,1,1,187,711,29466.653206,0,3.25,1,10.5625,3.25,,3.25,1,10.5625,3.25,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
49510,71474,SEBASTES RUBERRIMUS,1998,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,26APR99:16:00,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,3.6388968837,2,0,0,2,1.8194484419,122,46643431.3,17.352941176,28756,471,0,0,857.70872228,0.0163934426,0.0001287089,,0,0,0,112962.845,0,0,857.70872228,1890.9240333,471.4113918,112962.845,471.4113918,112962.845,454786.0931,2.0464777605,597561.51273,2904364.5521,63,402.5,2,805,356525,10.713740786,16256.25,MRFSS,1,1,1,118,680,165713.08925,0,3.25,1,10.5625,3.25,,3.25,1,10.5625,3.25,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
49934,72079,SEBASTES RUBERRIMUS,1998,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,01JUN99:08:39,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,4.8712401902,2,0,0,2,2.4356200951,138,4431053.2397,42.13836478,6701,97,0,0,236.53909511,0.0144927536,0.0000103678,,0,0,0,1350.3151955,0,0,236.53909511,521.47943487,97.116580532,1350.3151955,97.116580532,1350.3151955,3099.1378001,0.3285898272,10665.838807,51839.824836,63,496.32416503,2,992.64833006,495686.47752,12.52167015,1505.5619671,MRFSS,1,1,1,134,322,15902.477687,0,37.369066157,19,87.338490433,1.9667929557,0.7689596864,37.369066157,19,87.338490433,1.9667929557,0.7689596864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
50005,72150,SEBASTES RUBERRIMUS,1998,6,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,01JUN99:08:39,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,36.451358677,21,0,0,19,1.7357789846,312,8174103.7822,57.232704403,9101,554,0,0,962.06074792,0.0608974359,0.0001126458,,0,0,0,38723.975085,0,0,962.06074792,2120.9808674,554.2530221,38723.975085,554.2530221,38723.975085,12803.816302,0.0416795752,127862.39241,621457.35984,63,427.96276546,21,8987.2180747,4035295.8682,80.776923924,450.24087423,MRFSS,1,1,1,182,322,15902.477687,0,37.369066157,19,87.338490433,1.9667929557,0.7689596864,37.369066157,19,87.338490433,1.9667929557,0.7689596864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
50132,72294,SEBASTES RUBERRIMUS,1999,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,05SEP00:15:48,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,27.857966374,11,0,0,11,2.5325423976,313,38842797.873,62.851405622,19992,703,0,0,1779.3783203,0.03514377,0.0001223351,,0,0,0,92118.757614,0,0,1779.3783203,3922.857659,702.60554058,92118.757614,702.60554058,92118.757614,55101.823885,0.1116202081,635648.12398,3089479.2244,63,508.63636364,11,5595,2922289,82.829703845,695.16859504,MRFSS,1,1,1,313,498,31808.869019,0,0,0,0,,,0,0,0,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
50348,72537,SEBASTES RUBERRIMUS,1999,1,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,05SEP00:15:48,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,7.8511915035,5,0,0,5,1.5702383007,168,11190265.565,33.734939759,10731,319,0,0,501.48096823,0.0297619048,0.000137268,,0,0,0,24182.078375,0,0,501.48096823,1105.576276,319.36615481,24182.078375,319.36615481,24182.078375,2814.6329021,0.0275958598,61771.808266,300233.27544,63,440.6,5,2203,975327,12.880158801,234.26,MRFSS,1,1,1,168,498,31808.869019,0,0,0,0,,,0,0,0,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
50749,73017,SEBASTES RUBERRIMUS,1999,2,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,25MAY00:13:37,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,31.087759882,18,0,0,19,1.7270977712,384,5493834.2163,62.725779967,8261,409,0,0,705.97941522,0.0494791667,0.0001769637,,0,0,0,24555.581236,0,0,705.97941522,1556.4181739,408.76632869,24555.581236,408.76632869,24555.581236,2760.0672257,0.0165184521,75600.472356,367445.5723,63,452.27777778,18,8141,3724803,58.74624715,139.90068991,MRFSS,1,1,1,382,609,13170.633585,0,0.91,1,0.8281,0.91,,0.91,1,0.8281,0.91,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
51073,73470,SEBASTES RUBERRIMUS,1999,2,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,25MAY00:13:37,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,0.91,1,0,0,1,0.91,162,105522760.64,39.036144578,35282,218,0,0,198.18768639,0.0061728395,0.0000377727,,0,0,0,47054.475241,0,0,198.18768639,436.92905246,217.78866637,47054.475241,217.78866637,47054.475241,,,,,63,365,1,365,133225,0.8281,,MRFSS,1,1,1,162,415,90382.296542,0,0.91,1,0.8281,0.91,,0.91,1,0.8281,0.91,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
51216,73711,SEBASTES RUBERRIMUS,1999,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,25MAY00:13:38,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,2.7039936396,3,0,0,3,0.9013312132,333,11475555.888,62.126865672,17609,159,0,0,142.98424126,0.009009009,0.0000266039,,0,0,0,8875.0416679,0,0,142.98424126,315.22628972,158.63673549,8875.0416679,158.63673549,8875.0416679,1872.174591,0.0743941548,8421.9890575,40933.905473,63,359.33333333,3,1078,395094,2.8835587963,1288.7777778,MRFSS,1,1,1,333,536,28343.096741,0,0,0,0,,,0,0,0,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
51655,74406,SEBASTES RUBERRIMUS,1999,3,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,25MAY00:13:38,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,2.4638909683,2,0,0,2,1.2319454841,412,214504632.56,36.65480427,55451,269,0,0,331.61310046,0.0048543689,0.00001173,,0,0,0,38605.788423,0,0,331.61310046,731.08173573,269.17838876,38605.788423,269.17838876,38605.788423,35.565551064,0.0004908502,58608.222396,284857.10669,63,407.5,2,815,332125,3.0363610522,6.25,MRFSS,1,1,1,412,1124,151278.25448,0,0,0,0,,,0,0,0,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
52046,74981,SEBASTES RUBERRIMUS,1999,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,25MAY00:13:38,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,3.824018627,7,0,0,10,0.5462883753,468,338578280.12,29.142488717,84238,1800,0,0,983.29408062,0.0213675214,0.0002247413,,0,0,0,1673260.8462,0,0,983.29408062,2167.7923526,1799.954246,1673260.8462,1799.954246,1673260.8462,9880.4045013,0.0030496626,504130.4126,2450255.6955,63,311.57142857,7,2181,683809,2.2171027511,101.70748299,MRFSS,1,1,1,452,1551,289055.13022,0,4.92,4,13.5824,1.23,2.5102666667,4.92,4,13.5824,1.23,2.5102666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
52071,75006,SEBASTES RUBERRIMUS,1999,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,25MAY00:13:38,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (> 3 MI),2,2,Ocean > 3 miles,2,2,Northern California,5.1129290035,3,0,0,3,1.7043096678,235,6222511.0362,39.424703892,17031,217,0,0,370.55392922,0.0127659574,0.00005347,,0,0,0,16191.264521,0,0,370.55392922,816.93156689,217.42171403,16191.264521,217.42171403,16191.264521,47771.8054,1.0105686544,78439.724591,381245.36257,63,395.33333333,3,1186,529910,14.777426258,10174.111111,MRFSS,1,1,1,233,591,43199.734984,0,4.92,4,13.5824,1.23,2.5102666667,4.92,4,13.5824,1.23,2.5102666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
52072,75010,SEBASTES RUBERRIMUS,1999,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,25MAY00:13:38,6,PRIVATE/RENTAL BOAT,7,Private/Rental Boats,7,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,0.4,1,0,0,1,0.4,757,923051580.36,48.549323017,140334,185,0,0,74.152871266,0.001321004,1.7420938E-6,,0,0,0,34311.034203,0,0,74.152871266,163.47909585,185.38217816,34311.034203,185.38217816,34311.034203,,,,,63,291,1,291,84681,0.16,,MRFSS,1,1,1,753,1551,289055.13022,0,4.92,4,13.5824,1.23,2.5102666667,4.92,4,13.5824,1.23,2.5102666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
52190,75216,SEBASTES RUBERRIMUS,1999,4,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,25MAY00:13:38,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,2.7451988334,2,0,0,2,1.3725994167,355,13470378.404,60.067681895,25949,146,0,0,200.66304921,0.0056338028,0.0000158652,,0,0,0,10896.752793,0,0,200.66304921,442.38629326,146.19199656,10896.752793,146.19199656,10896.752793,3543.1140927,0.1657822155,22266.426242,108222.86526,63,418.5,2,837,354069,4.0996227485,1892.25,MRFSS,1,1,1,355,591,43199.734984,0,4.92,4,13.5824,1.23,2.5102666667,4.92,4,13.5824,1.23,2.5102666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
52397,75541,SEBASTES RUBERRIMUS,1999,5,YELLOWEYE ROCKFISH,59. OTHER ROCKFISHES,059,Q. ROCKFISHES,Q,8826010134,8826010134,,25MAY00:13:38,6,PARTY/CHARTER BOAT,6,Party/Charter Boats,6,OCEAN (<= 3 MI),1,1,Ocean <= 3 miles,2,2,Northern California,6.0644690482,6,0,0,6,1.0107448414,227,9469155.0326,56.079404467,17530,463,0,0,468.33135536,0.0264317181,0.0001540218,,0,0,0,52489.03618,0,0,468.33135536,1032.4938903,463.35270406,52489.03618,463.35270406,52489.03618,23419.108565,0.1090804582,71316.649165,346624.64599,63,351.83333333,6,2111,811441,9.4020445524,2290.6944444,MRFSS,1,1,1,226,403,31259.563953,0,21.86,8,74.2706,2.7325,2.0768785714,21.86,8,74.2706,2.7325,2.0768785714,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yelloweye Rockfish,Q. ROCKFISHES,59. OTHER ROCKFISHES,7108,,64280
